"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","location_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","state_correct","state_incorrect","state_type","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
4081,"default","the next meeting will start at 8pm","F",NA,"F-S-Lily.png","MC","list1","list1_2","list1_NS",NA,"Lily","N",NA,NA,NA,NA,"S",2,"8pm","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,6270,40,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4081,"default","the fundraiser was postponed","M",NA,"M-S-Jason.png","critical","list1","list1_2","list1_NS","Liam isn't annoyed that","Jason","N",NA,"be_annoyed",NA,NA,"S",2,"fundraiser","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,6198,41,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4081,"default","the event started late","F",NA,"F-N-Michelle.png","critical","list1","list1_2","list1_NS","Amelia doesn't think that","Michelle","N",NA,"think",NA,NA,"N",2,"late","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.31,10013,45,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4081,"default","the previous meeting minutes were sent","F",NA,"F-S-Amy.png","critical","list1","list1_2","list1_NS","Ethan doesn't know that","Amy","N",NA,"know",NA,NA,"S",2,"minutes","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,6367,49,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4081,"default","the registration due date is next week","M",NA,"M-N-Tim.png","critical","list1","list1_2","list1_NS","Leah didn't say that","Tim","N",NA,"say",NA,NA,"N",2,"registration","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.06,5039,50,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4081,"default","the event website is working now","F",NA,"F-N-Veronica.png","MC","list1","list1_2","list1_NS",NA,"Veronica","N",NA,NA,NA,NA,"N",2,"website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,3934,59,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4081,"default","the next event was rescheduled","M",NA,"M-S-Anthony.png","critical","list1","list1_2","list1_NS","Noah didn't pretend that","Anthony","N",NA,"pretend",NA,NA,"S",2,"next_event","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,4214,61,NA,NA,"default","Maybe whether people's preconceptions about others affect how certain they believe others are about the things they say.","No",36,"Yes",NA,4,"Female",0,"none",NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"MA","['MA', 'OR']","N/A",NA
4226,"default","the organizers' contact info is outdated","F",NA,"F-N-Michelle.png","critical","list2","list2_1","list2_S","Noah isn't right that","Michelle","N",NA,"be_right",NA,NA,"N",1,"contact","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,9882,45,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","the break will be shortened today","M",NA,"M-S-Michael.png","critical","list2","list2_1","list2_S","Amelia didn't hear that","Michael","N",NA,"hear",NA,NA,"S",1,"break","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,10782,48,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","last month's newsletter was sent late","F",NA,"F-N-Helen.png","critical","list2","list2_1","list2_S","Liam doesn't see that","Helen","N",NA,"see",NA,NA,"N",1,"newsletter","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,11500,51,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","the agenda is longer than usual today","M",NA,"M-N-James.png","critical","list2","list2_1","list2_S","Ethan didn't suggest that","James","N",NA,"suggest",NA,NA,"N",1,"agenda","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,8500,53,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","the event website is working now","F",NA,"F-N-Rachel.png","MC","list2","list2_1","list2_S",NA,"Rachel","N",NA,NA,NA,NA,"N",1,"website","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,8199,54,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","the next meeting will start at 8pm","M",NA,"M-S-Eric.png","MC","list2","list2_1","list2_S",NA,"Eric","N",NA,NA,NA,NA,"S",1,"8pm","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,7365,55,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","these events are well-organized","F",NA,"F-S-Sarah.png","critical","list2","list2_1","list2_S","Leah doesn't know that","Sarah","N",NA,"know",NA,NA,"S",1,"organized","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,7132,57,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4226,"default","the event was advertised on social media","M",NA,"M-S-Anthony.png","critical","list2","list2_1","list2_S","Chloe didn't admit that","Anthony","N",NA,"admit",NA,NA,"S",1,"social_media","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,9649,60,NA,NA,"default","To see if we can predict what people think by their looks and where they are from.","No",59,"Yes","Thank you for this opportunity!",1,"Female",2,"none",NA,"Rep",0.91,0,0,0,0,0,0,NA,1,"KY","['IN', 'IA', 'KS', 'KY']",NA,NA
4109,"default","the registration due date is next week","F",NA,"F-N-Helen.png","critical","list1","list1_1","list1_NS","Leah doesn't think that","Helen","N",NA,"think",NA,NA,"N",1,"registration","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.27,22939,40,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","the event website is working now","F",NA,"F-N-Rachel.png","MC","list1","list1_1","list1_NS",NA,"Rachel","N",NA,NA,NA,NA,"N",1,"website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.8,5667,41,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","the previous meeting minutes were sent","M",NA,"M-S-Michael.png","critical","list1","list1_1","list1_NS","Ethan didn't acknowledge","Michael","N",NA,"acknowledge",NA,NA,"S",1,"minutes","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.46,5571,45,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","the next event was rescheduled","M",NA,"M-S-Joseph.png","critical","list1","list1_1","list1_NS","Noah didn't say that","Joseph","N",NA,"say",NA,NA,"S",1,"next_event","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.41,4877,46,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","the event started late","M",NA,"M-N-John.png","critical","list1","list1_1","list1_NS","Amelia doesn't know that","John","N",NA,"know",NA,NA,"N",1,"late","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.64,4473,50,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","the next meeting will start at 8pm","F",NA,"F-S-Lily.png","MC","list1","list1_1","list1_NS",NA,"Lily","N",NA,NA,NA,NA,"S",1,"8pm","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.71,4149,52,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","there are fewer participants this week","F",NA,"F-N-Elizabeth.png","critical","list1","list1_1","list1_NS","Chloe didn't confess that","Elizabeth","N",NA,"confess",NA,NA,"N",1,"participants","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.54,4479,53,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4109,"default","the fundraiser was postponed","F",NA,"F-S-Sarah.png","critical","list1","list1_1","list1_NS","Liam isn't annoyed that","Sarah","N",NA,"be_annoyed",NA,NA,"S",1,"fundraiser","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.6,6247,59,NA,NA,"default","how we judge people based on looks and demographics","No",35,"Yes",NA,4,"Female",3,"none",NA,"Rep",0.54,1,0,0,0,0,0,NA,0,"AZ","['AZ', 'CA']",NA,NA
4138,"default","the event website is working now","F",NA,"F-N-Veronica.png","MC","list2","list2_2","list2_S",NA,"Veronica","N",NA,NA,NA,NA,"N",2,"website","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,7530,39,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","the agenda is longer than usual today","F",NA,"F-N-Lisa.png","critical","list2","list2_2","list2_S","Ethan doesn't see that","Lisa","N",NA,"see",NA,NA,"N",2,"agenda","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.01,7431,43,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","last month's newsletter was sent late","M",NA,"M-N-Daniel.png","critical","list2","list2_2","list2_S","Liam isn't annoyed that","Daniel","N",NA,"be_annoyed",NA,NA,"N",2,"newsletter","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,6877,46,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","the break will be shortened today","F",NA,"F-S-Kimberly.png","critical","list2","list2_2","list2_S","Amelia didn't hear that","Kimberly","N",NA,"hear",NA,NA,"S",2,"break","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,4770,49,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","the next meeting will start at 8pm","M",NA,"M-S-Eric.png","MC","list2","list2_2","list2_S",NA,"Eric","N",NA,NA,NA,NA,"S",2,"8pm","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,5351,51,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","the organizers' contact info is outdated","F",NA,"F-N-Michelle.png","critical","list2","list2_2","list2_S","Noah didn't pretend that","Michelle","N",NA,"pretend",NA,NA,"N",2,"contact","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.49,7417,53,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","these events are well-organized","M",NA,"M-S-Ryan.png","critical","list2","list2_2","list2_S","Leah isn't right that","Ryan","N",NA,"be_right",NA,NA,"S",2,"organized","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.01,10565,54,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4138,"default","the event was advertised on social media","M",NA,"M-S-Michael.png","critical","list2","list2_2","list2_S","Chloe didn't suggest that","Michael","N",NA,"suggest",NA,NA,"S",2,"social_media","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.41,6976,57,NA,NA,"default","perceptions of others views","No",34,"Yes",NA,3,"Male",3,"n/a",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"CA","['CA', 'MD', 'SC']","n/a",NA
4279,"default","these events are well-organized","M",NA,"M-N-Tim.png","critical","list2","list2_2","list2_NS","Leah didn't suggest that","Tim","N",NA,"suggest",NA,NA,"N",2,"organized","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.26,11968,45,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","last month's newsletter was sent late","M",NA,"M-S-Michael.png","critical","list2","list2_2","list2_NS","Liam didn't admit that","Michael","N",NA,"admit",NA,NA,"S",2,"newsletter","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.62,7899,47,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","the agenda is longer than usual today","F",NA,"F-S-Sarah.png","critical","list2","list2_2","list2_NS","Ethan didn't say that","Sarah","N",NA,"say",NA,NA,"S",2,"agenda","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.16,9130,51,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","the next meeting will start at 8pm","F",NA,"F-N-Veronica.png","MC","list2","list2_2","list2_NS",NA,"Veronica","N",NA,NA,NA,NA,"N",2,"8pm","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,4921,52,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","the organizers' contact info is outdated","M",NA,"M-S-Anthony.png","critical","list2","list2_2","list2_NS","Noah didn't pretend that","Anthony","N",NA,"pretend",NA,NA,"S",2,"contact","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.33,3208,54,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","the break will be shortened today","F",NA,"F-N-Anna.png","critical","list2","list2_2","list2_NS","Amelia didn't acknowledge","Anna","N",NA,"acknowledge",NA,NA,"N",2,"break","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.27,6821,56,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","the event was advertised on social media","F",NA,"F-N-Elizabeth.png","critical","list2","list2_2","list2_NS","Chloe didn't confess that","Elizabeth","N",NA,"confess",NA,NA,"N",2,"social_media","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.06,3069,57,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4279,"default","the event website is working now","F",NA,"F-S-Lily.png","MC","list2","list2_2","list2_NS",NA,"Lily","N",NA,NA,NA,NA,"S",2,"website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,2127,61,NA,NA,"default","To understand how people perceive others based on political beliefs.","No",23,"Yes","The third part of the experiment was hard because some of the statements were confusing. A lot of the statements were asking how true something is that someone did NOT say. This double negative got confusing.",3,"Female",7,"Chinese",NA,"Dem",0,1,0,0,0,0,0,NA,0,"PA","['DE']",NA,NA
4253,"default","the agenda is longer than usual today","F",NA,"F-S-Sarah.png","critical","list2","list2_2","list2_NS","Ethan doesn't know that","Sarah","N",NA,"know",NA,NA,"S",2,"agenda","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.96,25022,38,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","these events are well-organized","M",NA,"M-N-Daniel.png","critical","list2","list2_2","list2_NS","Leah isn't right that","Daniel","N",NA,"be_right",NA,NA,"N",2,"organized","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.03,8578,47,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","the organizers' contact info is outdated","M",NA,"M-S-Ryan.png","critical","list2","list2_2","list2_NS","Noah doesn't think that","Ryan","N",NA,"think",NA,NA,"S",2,"contact","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.18,6536,48,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","last month's newsletter was sent late","M",NA,"M-S-Joseph.png","critical","list2","list2_2","list2_NS","Liam doesn't see that","Joseph","N",NA,"see",NA,NA,"S",2,"newsletter","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.87,5719,51,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","the break will be shortened today","F",NA,"F-N-Anna.png","critical","list2","list2_2","list2_NS","Amelia didn't hear that","Anna","N",NA,"hear",NA,NA,"N",2,"break","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.28,4044,52,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","the event website is working now","F",NA,"F-S-Lily.png","MC","list2","list2_2","list2_NS",NA,"Lily","N",NA,NA,NA,NA,"S",2,"website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,3486,53,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","the next meeting will start at 8pm","M",NA,"M-N-Jacob.png","MC","list2","list2_2","list2_NS",NA,"Jacob","N",NA,NA,NA,NA,"N",2,"8pm","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,2807,56,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4253,"default","the event was advertised on social media","F",NA,"F-N-Michelle.png","critical","list2","list2_2","list2_NS","Chloe didn't say that","Michelle","N",NA,"say",NA,NA,"N",2,"social_media","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.17,5684,60,NA,NA,"default","Perceptions of what people say based on initial impressions","Yes",25,"Yes",NA,3,"Female",5,NA,NA,"Dem",0.15,0,0,0,0,0,0,NA,1,"IN","['IN']","midwestern",NA
4169,"default","these events are well-organized","F",NA,"F-N-Anna.png","critical","list2","list2_2","list2_NS","Leah doesn't know that","Anna","N",NA,"know",NA,NA,"N",2,"organized","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.96,10991,40,NA,NA,"default",NA,"Yes",56,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"AZ","['AR', 'CO', 'LA', 'MT', 'SD', 'TX']","southern",NA
4169,"default","the event was advertised on social media","F",NA,"F-N-Lisa.png","critical","list2","list2_2","list2_NS","Chloe isn't right that","Lisa","N",NA,"be_right",NA,NA,"N",2,"social_media","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.07,21677,43,NA,NA,"default",NA,"Yes",56,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"AZ","['AR', 'CO', 'LA', 'MT', 'SD', 'TX']","southern",NA
4169,"default","the organizers' contact info is outdated","M",NA,"M-S-Ryan.png","critical","list2","list2_2","list2_NS","Noah didn't pretend that","Ryan","N",NA,"pretend",NA,NA,"S",2,"contact","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.53,31643,45,NA,NA,"default",NA,"Yes",56,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"AZ","['AR', 'CO', 'LA', 'MT', 'SD', 'TX']","southern",NA
4169,"default","the agenda is longer than usual today","M",NA,"M-S-Anthony.png","critical","list2","list2_2","list2_NS","Ethan didn't suggest that","Anthony","N",NA,"suggest",NA,NA,"S",2,"agenda","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.49,6545,46,NA,NA,"default",NA,"Yes",56,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"AZ","['AR', 'CO', 'LA', 'MT', 'SD', 'TX']","southern",NA
4169,"default","the break will be shortened today","M",NA,"M-N-John.png","critical","list2","list2_2","list2_NS","Amelia isn't annoyed that","John","N",NA,"be_annoyed",NA,NA,"N",2,"break","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.52,7341,49,NA,NA,"default",NA,"Yes",56,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"AZ","['AR', 'CO', 'LA', 'MT', 'SD', 'TX']","southern",NA
4169,"default","the event website is working now","M",NA,"M-S-Eric.png","MC","list2","list2_2","list2_NS",NA,"Eric","N",NA,NA,NA,NA,"S",2,"website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.93,4756,52,NA,NA,"default",NA,"Yes",56,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"AZ","['AR', 'CO', 'LA', 'MT', 'SD', 'TX']","southern",NA
