"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","topic","whichSpPoliticsFirst","Southern_rating","age_correct","age_incorrect","age_rating","age_type","assertiveness_rating","block2","compQuestionType","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","matrixName_correct","matrixName_incorrect","matrixName_type","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error","raceCollapsed","multipleRaces"
4617,"default","these events are well-organized","M",NA,"M-S-Michael.png","critical","list2","list2_S","Leah didn't confess that","Michael","N",NA,"confess",NA,NA,"S","organized","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.61,12788,52,NA,NA,"default","Assumptions","Yes",65,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.05,NA,NA,0,NA,NA,NA,NA,"white","IN","['GA', 'IL', 'IN', 'PA', 'TX', 'VA']","Midwestern twang",NA,"white",0
4617,"default","the organizers' contact info is outdated","M",NA,"M-N-James.png","critical","list2","list2_S","Noah isn't annoyed that","James","N",NA,"be_annoyed",NA,NA,"N","contact","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.93,12749,55,NA,NA,"default","Assumptions","Yes",65,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.05,NA,NA,0,NA,NA,NA,NA,"white","IN","['GA', 'IL', 'IN', 'PA', 'TX', 'VA']","Midwestern twang",NA,"white",0
4450,"default","the event website is working now","F",NA,"F-S-Veronica.png","MC","list2","list2_NS",NA,"Veronica","N",NA,NA,NA,NA,"S","website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.87,9759,36,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4450,"default","the break will be shortened today","F",NA,"F-N-Anna.png","critical","list2","list2_NS","Amelia isn't right that","Anna","N",NA,"be_right",NA,NA,"N","break","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.11,14600,40,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4450,"default","these events are well-organized","M",NA,"M-N-James.png","critical","list2","list2_NS","Leah didn't suggest that","James","N",NA,"suggest",NA,NA,"N","organized","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.51,10775,45,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4450,"default","the agenda is longer than usual today","M",NA,"M-S-Michael.png","critical","list2","list2_NS","Ethan didn't say that","Michael","N",NA,"say",NA,NA,"S","agenda","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.52,10935,46,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4450,"default","last month's newsletter was sent late","F",NA,"F-S-Kimberly.png","critical","list2","list2_NS","Liam isn't annoyed that","Kimberly","N",NA,"be_annoyed",NA,NA,"S","newsletter","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.49,12407,49,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4450,"default","the organizers' contact info is outdated","M",NA,"M-S-Jason.png","critical","list2","list2_NS","Noah didn't hear that","Jason","N",NA,"hear",NA,NA,"S","contact","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.54,11455,50,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4450,"default","the event was advertised on social media","F",NA,"F-N-Michelle.png","critical","list2","list2_NS","Chloe didn't confess that","Michelle","N",NA,"confess",NA,NA,"N","social_media","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.61,17000,53,NA,NA,"default","Perception of accent","Yes",33,"Yes","I found the third part difficult because most of the examples were referring to someone else and it's hard to tell someone's opinion without context.",3,"Female",2,"no other languages",NA,"Dem",0.03,NA,NA,0,NA,NA,NA,NA,"white","IL","['IL', 'MO', 'WI']","Upper midwest",NA,"white",0
4624,"default","last month's newsletter was sent late","F",NA,"F-S-Kimberly.png","critical","list2","list2_NS","Liam didn't acknowledge","Kimberly","N",NA,"acknowledge",NA,NA,"S","newsletter","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.65,13292,38,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4624,"default","these events are well-organized","M",NA,"M-N-James.png","critical","list2","list2_NS","Leah didn't hear that","James","N",NA,"hear",NA,NA,"N","organized","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.81,10998,41,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4624,"default","the break will be shortened today","F",NA,"F-N-Anna.png","critical","list2","list2_NS","Amelia didn't confess that","Anna","N",NA,"confess",NA,NA,"N","break","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.64,11576,49,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4624,"default","the event website is working now","F",NA,"F-S-Veronica.png","MC","list2","list2_NS",NA,"Veronica","N",NA,NA,NA,NA,"S","website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,18508,51,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4624,"default","the organizers' contact info is outdated","M",NA,"M-S-Jason.png","critical","list2","list2_NS","Noah isn't right that","Jason","N",NA,"be_right",NA,NA,"S","contact","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,12905,52,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4624,"default","the agenda is longer than usual today","M",NA,"M-S-Michael.png","critical","list2","list2_NS","Ethan doesn't know that","Michael","N",NA,"know",NA,NA,"S","agenda","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.83,10900,53,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4624,"default","the event was advertised on social media","F",NA,"F-N-Michelle.png","critical","list2","list2_NS","Chloe didn't suggest that","Michelle","N",NA,"suggest",NA,NA,"N","social_media","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.51,15565,55,NA,NA,"default","maybe how accents affect how we view people and their stance on political issues","No",34,"Yes","n/a",3,"Male",5,"none",NA,"Rep",0.63,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']","n/a",NA,"white",0
4447,"default","the next event was rescheduled","M",NA,"M-S-Jason.png","critical","list1","list1_NS","Noah doesn't think that","Jason","N",NA,"think",NA,NA,"S","next_event","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.19,18518,35,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4447,"default","the previous meeting minutes were sent","M",NA,"M-S-Michael.png","critical","list1","list1_NS","Ethan isn't right that","Michael","N",NA,"be_right",NA,NA,"S","minutes","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.23,24775,36,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4447,"default","the event website is working now","F",NA,"F-S-Veronica.png","MC","list1","list1_NS",NA,"Veronica","N",NA,NA,NA,NA,"S","website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.9,11869,39,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4447,"default","there are fewer participants this week","F",NA,"F-N-Michelle.png","critical","list1","list1_NS","Chloe didn't admit that","Michelle","N",NA,"admit",NA,NA,"N","participants","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,10892,49,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4447,"default","the event started late","F",NA,"F-N-Anna.png","critical","list1","list1_NS","Amelia didn't suggest that","Anna","N",NA,"suggest",NA,NA,"N","late","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.13,13648,51,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4447,"default","the registration due date is next week","M",NA,"M-N-James.png","critical","list1","list1_NS","Leah didn't pretend that","James","N",NA,"pretend",NA,NA,"N","registration","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.91,10822,53,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4447,"default","the fundraiser was postponed","F",NA,"F-S-Kimberly.png","critical","list1","list1_NS","Liam isn't annoyed that","Kimberly","N",NA,"be_annoyed",NA,NA,"S","fundraiser","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.92,14738,54,NA,NA,"default","perception","Yes",32,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.12,NA,"black",0,NA,NA,NA,NA,NA,"NY","['NY']","New York",NA,"black",0
4681,"default","the previous meeting minutes were sent","M",NA,"M-S-Michael.png","critical","list1","list1_NS","Ethan doesn't know that","Michael","N",NA,"know",NA,NA,"S","minutes","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,19792,36,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4681,"default","the next event was rescheduled","M",NA,"M-S-Jason.png","critical","list1","list1_NS","Noah didn't say that","Jason","N",NA,"say",NA,NA,"S","next_event","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.61,15363,38,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4681,"default","there are fewer participants this week","F",NA,"F-N-Michelle.png","critical","list1","list1_NS","Chloe doesn't think that","Michelle","N",NA,"think",NA,NA,"N","participants","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.57,13972,43,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4681,"default","the event website is working now","F",NA,"F-S-Veronica.png","MC","list1","list1_NS",NA,"Veronica","N",NA,NA,NA,NA,"S","website","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,13648,46,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4681,"default","the registration due date is next week","M",NA,"M-N-James.png","critical","list1","list1_NS","Leah didn't admit that","James","N",NA,"admit",NA,NA,"N","registration","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.72,17160,49,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4681,"default","the event started late","F",NA,"F-N-Anna.png","critical","list1","list1_NS","Amelia doesn't see that","Anna","N",NA,"see",NA,NA,"N","late","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.91,17780,52,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4681,"default","the fundraiser was postponed","F",NA,"F-S-Kimberly.png","critical","list1","list1_NS","Liam didn't acknowledge","Kimberly","N",NA,"acknowledge",NA,NA,"S","fundraiser","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.4,101642,55,NA,NA,"default","How voice accent and way of speaking affects listener impressions of a speaker's politics, education, etc.","No",36,"Yes","I have lived in rural Pennsylvania for a good portion of my life.  Some of the southern sounding accents sounded similar to accents here, even down to certain ways of speaking ""y'all"", etc.  Although, we also have, ""you'uns"" here, which I think is a contraction of ""young ones"".",3,"Male",2,NA,NA,"Dem",0.33,NA,NA,0,NA,NA,NA,NA,"white","PA","['MD', 'PA']",NA,NA,"white",0
4562,"default","the event started late","M",NA,"M-S-Jason.png","critical","list1","list1_S","Amelia doesn't know that","Jason","N",NA,"know",NA,NA,"S","late","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.4,11377,37,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4562,"default","the previous meeting minutes were sent","F",NA,"F-N-Michelle.png","critical","list1","list1_S","Ethan isn't right that","Michelle","N",NA,"be_right",NA,NA,"N","minutes","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.07,13897,39,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4562,"default","there are fewer participants this week","F",NA,"F-S-Kimberly.png","critical","list1","list1_S","Chloe didn't suggest that","Kimberly","N",NA,"suggest",NA,NA,"S","participants","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.16,13689,41,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4562,"default","the fundraiser was postponed","F",NA,"F-N-Anna.png","critical","list1","list1_S","Liam didn't pretend that","Anna","N",NA,"pretend",NA,NA,"N","fundraiser","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.36,14018,48,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4562,"default","the next event was rescheduled","M",NA,"M-N-James.png","critical","list1","list1_S","Noah doesn't think that","James","N",NA,"think",NA,NA,"N","next_event","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.52,10635,51,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4562,"default","the event website is working now","M",NA,"M-N-Jacob.png","MC","list1","list1_S",NA,"Jacob","N",NA,NA,NA,NA,"N","website","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.96,10899,53,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4562,"default","the registration due date is next week","M",NA,"M-S-Michael.png","critical","list1","list1_S","Leah didn't acknowledge","Michael","N",NA,"acknowledge",NA,NA,"S","registration","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.58,14138,55,NA,NA,"default","my inferences of a how a person feels about certain issues based on their looks or accents","No",41,"Yes",NA,2,"Female",3,NA,NA,"Rep",0.78,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']",NA,NA,"white",0
4486,"default","the previous meeting minutes were sent","F",NA,"F-N-Michelle.png","critical","list1","list1_S","Ethan isn't right that","Michelle","N",NA,"be_right",NA,NA,"N","minutes","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.18,22322,39,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4486,"default","the next event was rescheduled","M",NA,"M-N-James.png","critical","list1","list1_S","Noah didn't suggest that","James","N",NA,"suggest",NA,NA,"N","next_event","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.05,13481,41,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4486,"default","the fundraiser was postponed","F",NA,"F-N-Anna.png","critical","list1","list1_S","Liam didn't pretend that","Anna","N",NA,"pretend",NA,NA,"N","fundraiser","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.42,10410,43,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4486,"default","the event website is working now","M",NA,"M-N-Jacob.png","MC","list1","list1_S",NA,"Jacob","N",NA,NA,NA,NA,"N","website","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,11093,46,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4486,"default","the event started late","M",NA,"M-S-Jason.png","critical","list1","list1_S","Amelia didn't say that","Jason","N",NA,"say",NA,NA,"S","late","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.52,10182,51,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4486,"default","the registration due date is next week","M",NA,"M-S-Michael.png","critical","list1","list1_S","Leah didn't acknowledge","Michael","N",NA,"acknowledge",NA,NA,"S","registration","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.86,12441,52,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4486,"default","there are fewer participants this week","F",NA,"F-S-Kimberly.png","critical","list1","list1_S","Chloe didn't confess that","Kimberly","N",NA,"confess",NA,NA,"S","participants","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.76,10509,55,NA,NA,"default","Making snap judgements about political beliefs and personal traits based on accents.","No",18,"Yes","Not sure if it was intentional or not, but a few of the guys accents sounded like they were from the UK. I'm not sure if they were trying to sound like southerners or not.",2,"Male",6,NA,NA,"Dem",0.26,NA,NA,0,NA,NA,NA,NA,"white","VA",NA,NA,NA,"white",0
4413,"default","the previous meeting minutes were sent","M",NA,"M-S-Michael.png","critical","list1","list1_NS","Ethan isn't right that","Michael","N",NA,"be_right",NA,NA,"S","minutes","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.02,32699,38,NA,NA,"default","judging people based on stereotypes and tone indications in voice","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.14,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']",NA,NA,"white",0
4413,"default","the fundraiser was postponed","F",NA,"F-S-Kimberly.png","critical","list1","list1_NS","Liam doesn't know that","Kimberly","N",NA,"know",NA,NA,"S","fundraiser","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,13433,41,NA,NA,"default","judging people based on stereotypes and tone indications in voice","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.14,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']",NA,NA,"white",0
4413,"default","the next event was rescheduled","M",NA,"M-S-Jason.png","critical","list1","list1_NS","Noah didn't suggest that","Jason","N",NA,"suggest",NA,NA,"S","next_event","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,17152,42,NA,NA,"default","judging people based on stereotypes and tone indications in voice","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.14,NA,NA,0,NA,NA,NA,NA,"white","OH","['OH']",NA,NA,"white",0
