"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
3770,"default","the event was advertised on social media","F",NA,"F-D-Helen.png","critical","list2","list2_1","list2_D","Chloe didn't admit that","Helen","N",NA,"admit",NA,NA,"D",1,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.75,9208,55,NA,NA,"default","Comparing a person's wording to their meaning based on political affiliation.","No",61,"Yes",NA,4,"Male",5,"Croation","Social Democrat","Other",0.01,0,0,0,0,0,0,NA,1,"WI","['CA', 'IN', 'MI', 'NY', 'OH', 'WI']",NA,NA
3770,"default","the organizers' contact info is outdated","M",NA,"M-R-Jason.png","critical","list2","list2_1","list2_D","Noah didn't hear that","Jason","N",NA,"hear",NA,NA,"R",1,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.73,8195,56,NA,NA,"default","Comparing a person's wording to their meaning based on political affiliation.","No",61,"Yes",NA,4,"Male",5,"Croation","Social Democrat","Other",0.01,0,0,0,0,0,0,NA,1,"WI","['CA', 'IN', 'MI', 'NY', 'OH', 'WI']",NA,NA
3770,"default","the break will be shortened today","M",NA,"M-D-Daniel.png","critical","list2","list2_1","list2_D","Amelia didn't suggest that","Daniel","N",NA,"suggest",NA,NA,"D",1,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.2,10286,59,NA,NA,"default","Comparing a person's wording to their meaning based on political affiliation.","No",61,"Yes",NA,4,"Male",5,"Croation","Social Democrat","Other",0.01,0,0,0,0,0,0,NA,1,"WI","['CA', 'IN', 'MI', 'NY', 'OH', 'WI']",NA,NA
3916,"default","the fundraiser was postponed","F",NA,"F-R-Donna.png","critical","list1","list1_2","list1_D","Liam didn't acknowledge","Donna","N",NA,"acknowledge",NA,NA,"R",2,"fundraiser","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,5975,46,NA,NA,"default","I think this experiment is researching how American voters view each other based on party affiliation. Partisanship has reached an all-time high in the US, and has been a hot button topic since Trump became President and subsequently lost to Biden.","No",31,"Yes",NA,3,"Female",2,NA,NA,"Dem",0.22,0,1,0,0,0,0,NA,1,"WA","['WA']",NA,NA
3916,"default","there are fewer participants this week","F",NA,"F-D-Elizabeth.png","critical","list1","list1_2","list1_D","Chloe doesn't think that","Elizabeth","N",NA,"think",NA,NA,"D",2,"participants","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,6629,47,NA,NA,"default","I think this experiment is researching how American voters view each other based on party affiliation. Partisanship has reached an all-time high in the US, and has been a hot button topic since Trump became President and subsequently lost to Biden.","No",31,"Yes",NA,3,"Female",2,NA,NA,"Dem",0.22,0,1,0,0,0,0,NA,1,"WA","['WA']",NA,NA
3916,"default","the registration due date is next week","F",NA,"F-D-Michelle.png","critical","list1","list1_2","list1_D","Leah doesn't see that","Michelle","N",NA,"see",NA,NA,"D",2,"registration","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.98,7609,48,NA,NA,"default","I think this experiment is researching how American voters view each other based on party affiliation. Partisanship has reached an all-time high in the US, and has been a hot button topic since Trump became President and subsequently lost to Biden.","No",31,"Yes",NA,3,"Female",2,NA,NA,"Dem",0.22,0,1,0,0,0,0,NA,1,"WA","['WA']",NA,NA
3916,"default","the event started late","M",NA,"M-D-John.png","critical","list1","list1_2","list1_D","Amelia didn't pretend that","John","N",NA,"pretend",NA,NA,"D",2,"late","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.51,7880,55,NA,NA,"default","I think this experiment is researching how American voters view each other based on party affiliation. Partisanship has reached an all-time high in the US, and has been a hot button topic since Trump became President and subsequently lost to Biden.","No",31,"Yes",NA,3,"Female",2,NA,NA,"Dem",0.22,0,1,0,0,0,0,NA,1,"WA","['WA']",NA,NA
3916,"default","the next event was rescheduled","M",NA,"M-R-Ryan.png","critical","list1","list1_2","list1_D","Noah didn't confess that","Ryan","N",NA,"confess",NA,NA,"R",2,"next_event","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,6274,58,NA,NA,"default","I think this experiment is researching how American voters view each other based on party affiliation. Partisanship has reached an all-time high in the US, and has been a hot button topic since Trump became President and subsequently lost to Biden.","No",31,"Yes",NA,3,"Female",2,NA,NA,"Dem",0.22,0,1,0,0,0,0,NA,1,"WA","['WA']",NA,NA
3916,"default","the previous meeting minutes were sent","M",NA,"M-R-Jason.png","critical","list1","list1_2","list1_D","Ethan didn't admit that","Jason","N",NA,"admit",NA,NA,"R",2,"minutes","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,5526,59,NA,NA,"default","I think this experiment is researching how American voters view each other based on party affiliation. Partisanship has reached an all-time high in the US, and has been a hot button topic since Trump became President and subsequently lost to Biden.","No",31,"Yes",NA,3,"Female",2,NA,NA,"Dem",0.22,0,1,0,0,0,0,NA,1,"WA","['WA']",NA,NA
3898,"default","the break will be shortened today","F",NA,"F-R-Amy.png","critical","list2","list2_1","list2_R","Amelia didn't pretend that","Amy","N",NA,"pretend",NA,NA,"R",1,"break","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.1,46589,39,NA,NA,"default","Type casting beliefs","Yes",77,"Yes","none",2,"Male",1,"None",NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"WA","['AZ', 'AR', 'CA', 'CO', 'TX', 'WA']","Texas",NA
3898,"default","the agenda is longer than usual today","F",NA,"F-D-Elizabeth.png","critical","list2","list2_1","list2_R","Ethan doesn't see that","Elizabeth","N",NA,"see",NA,NA,"D",1,"agenda","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,28247,42,NA,NA,"default","Type casting beliefs","Yes",77,"Yes","none",2,"Male",1,"None",NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"WA","['AZ', 'AR', 'CA', 'CO', 'TX', 'WA']","Texas",NA
3898,"default","the event was advertised on social media","M",NA,"M-R-Ryan.png","critical","list2","list2_1","list2_R","Chloe isn't annoyed that","Ryan","N",NA,"be_annoyed",NA,NA,"R",1,"social_media","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.94,18403,44,NA,NA,"default","Type casting beliefs","Yes",77,"Yes","none",2,"Male",1,"None",NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"WA","['AZ', 'AR', 'CA', 'CO', 'TX', 'WA']","Texas",NA
3898,"default","these events are well-organized","M",NA,"M-R-Joseph.png","critical","list2","list2_1","list2_R","Leah doesn't know that","Joseph","N",NA,"know",NA,NA,"R",1,"organized","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,15883,53,NA,NA,"default","Type casting beliefs","Yes",77,"Yes","none",2,"Male",1,"None",NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"WA","['AZ', 'AR', 'CA', 'CO', 'TX', 'WA']","Texas",NA
3898,"default","the organizers' contact info is outdated","F",NA,"F-D-Anna.png","critical","list2","list2_1","list2_R","Noah didn't hear that","Anna","N",NA,"hear",NA,NA,"D",1,"contact","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.86,19871,56,NA,NA,"default","Type casting beliefs","Yes",77,"Yes","none",2,"Male",1,"None",NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"WA","['AZ', 'AR', 'CA', 'CO', 'TX', 'WA']","Texas",NA
3898,"default","last month's newsletter was sent late","M",NA,"M-D-John.png","critical","list2","list2_1","list2_R","Liam didn't acknowledge","John","N",NA,"acknowledge",NA,NA,"D",1,"newsletter","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.26,17211,58,NA,NA,"default","Type casting beliefs","Yes",77,"Yes","none",2,"Male",1,"None",NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"WA","['AZ', 'AR', 'CA', 'CO', 'TX', 'WA']","Texas",NA
3797,"default","the break will be shortened today","M",NA,"M-D-James.png","critical","list2","list2_1","list2_D","Amelia doesn't see that","James","N",NA,"see",NA,NA,"D",1,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.91,10775,40,NA,NA,"default","How people interpret information from others and potential bias toward the two main political parties.","No",46,"Yes","no comments",3,"Male",1,NA,NA,"Lib",0.59,0,0,0,0,0,0,NA,1,"OH","['OH']",NA,NA
3797,"default","the organizers' contact info is outdated","M",NA,"M-R-Ryan.png","critical","list2","list2_1","list2_D","Noah didn't say that","Ryan","N",NA,"say",NA,NA,"R",1,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.52,15296,41,NA,NA,"default","How people interpret information from others and potential bias toward the two main political parties.","No",46,"Yes","no comments",3,"Male",1,NA,NA,"Lib",0.59,0,0,0,0,0,0,NA,1,"OH","['OH']",NA,NA
3797,"default","these events are well-organized","F",NA,"F-D-Elizabeth.png","critical","list2","list2_1","list2_D","Leah didn't admit that","Elizabeth","N",NA,"admit",NA,NA,"D",1,"organized","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.85,6417,42,NA,NA,"default","How people interpret information from others and potential bias toward the two main political parties.","No",46,"Yes","no comments",3,"Male",1,NA,NA,"Lib",0.59,0,0,0,0,0,0,NA,1,"OH","['OH']",NA,NA
3797,"default","last month's newsletter was sent late","F",NA,"F-R-Sarah.png","critical","list2","list2_1","list2_D","Liam didn't suggest that","Sarah","N",NA,"suggest",NA,NA,"R",1,"newsletter","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.3,8065,45,NA,NA,"default","How people interpret information from others and potential bias toward the two main political parties.","No",46,"Yes","no comments",3,"Male",1,NA,NA,"Lib",0.59,0,0,0,0,0,0,NA,1,"OH","['OH']",NA,NA
3797,"default","the event was advertised on social media","F",NA,"F-D-Michelle.png","critical","list2","list2_1","list2_D","Chloe didn't pretend that","Michelle","N",NA,"pretend",NA,NA,"D",1,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.19,8377,50,NA,NA,"default","How people interpret information from others and potential bias toward the two main political parties.","No",46,"Yes","no comments",3,"Male",1,NA,NA,"Lib",0.59,0,0,0,0,0,0,NA,1,"OH","['OH']",NA,NA
3797,"default","the agenda is longer than usual today","M",NA,"M-R-Joseph.png","critical","list2","list2_1","list2_D","Ethan isn't annoyed that","Joseph","N",NA,"be_annoyed",NA,NA,"R",1,"agenda","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.48,5162,56,NA,NA,"default","How people interpret information from others and potential bias toward the two main political parties.","No",46,"Yes","no comments",3,"Male",1,NA,NA,"Lib",0.59,0,0,0,0,0,0,NA,1,"OH","['OH']",NA,NA
3996,"default","last month's newsletter was sent late","F",NA,"F-R-Amy.png","critical","list2","list2_1","list2_D","Liam didn't pretend that","Amy","N",NA,"pretend",NA,NA,"R",1,"newsletter","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.05,15032,40,NA,NA,"default","Gauging political stances based on gender and race","No",30,"Yes",NA,3,"Male",1,NA,NA,"Rep",0.7,0,0,0,0,0,0,NA,1,"IL","['IL']",NA,NA
3996,"default","the break will be shortened today","M",NA,"M-D-Daniel.png","critical","list2","list2_1","list2_D","Amelia didn't suggest that","Daniel","N",NA,"suggest",NA,NA,"D",1,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.21,9001,43,NA,NA,"default","Gauging political stances based on gender and race","No",30,"Yes",NA,3,"Male",1,NA,NA,"Rep",0.7,0,0,0,0,0,0,NA,1,"IL","['IL']",NA,NA
3996,"default","the organizers' contact info is outdated","M",NA,"M-R-Jason.png","critical","list2","list2_1","list2_D","Noah doesn't think that","Jason","N",NA,"think",NA,NA,"R",1,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,8579,44,NA,NA,"default","Gauging political stances based on gender and race","No",30,"Yes",NA,3,"Male",1,NA,NA,"Rep",0.7,0,0,0,0,0,0,NA,1,"IL","['IL']",NA,NA
3996,"default","these events are well-organized","F",NA,"F-D-Anna.png","critical","list2","list2_1","list2_D","Leah isn't annoyed that","Anna","N",NA,"be_annoyed",NA,NA,"D",1,"organized","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,8832,45,NA,NA,"default","Gauging political stances based on gender and race","No",30,"Yes",NA,3,"Male",1,NA,NA,"Rep",0.7,0,0,0,0,0,0,NA,1,"IL","['IL']",NA,NA
3996,"default","the agenda is longer than usual today","M",NA,"M-R-Anthony.png","critical","list2","list2_1","list2_D","Ethan didn't confess that","Anthony","N",NA,"confess",NA,NA,"R",1,"agenda","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.8,6941,50,NA,NA,"default","Gauging political stances based on gender and race","No",30,"Yes",NA,3,"Male",1,NA,NA,"Rep",0.7,0,0,0,0,0,0,NA,1,"IL","['IL']",NA,NA
3996,"default","the event was advertised on social media","F",NA,"F-D-Helen.png","critical","list2","list2_1","list2_D","Chloe didn't admit that","Helen","N",NA,"admit",NA,NA,"D",1,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.84,5124,58,NA,NA,"default","Gauging political stances based on gender and race","No",30,"Yes",NA,3,"Male",1,NA,NA,"Rep",0.7,0,0,0,0,0,0,NA,1,"IL","['IL']",NA,NA
3873,"default","the previous meeting minutes were sent","F",NA,"F-R-Kimberly.png","critical","list1","list1_1","list1_D","Ethan doesn't see that","Kimberly","N",NA,"see",NA,NA,"R",1,"minutes","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.12,18416,38,NA,NA,"default","My opinion about the people political beliefs, and their impressions on things.","No",37,"Yes","very interesting",2,"Male",3,"na","independent","-1",0.5,0,1,0,1,1,0,NA,0,"TX","['TX']","na",NA
3873,"default","the next event was rescheduled","M",NA,"M-R-Michael.png","critical","list1","list1_1","list1_D","Noah isn't right that","Michael","N",NA,"be_right",NA,NA,"R",1,"next_event","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.16,22839,41,NA,NA,"default","My opinion about the people political beliefs, and their impressions on things.","No",37,"Yes","very interesting",2,"Male",3,"na","independent","-1",0.5,0,1,0,1,1,0,NA,0,"TX","['TX']","na",NA
3873,"default","the registration due date is next week","M",NA,"M-D-James.png","critical","list1","list1_1","list1_D","Leah didn't admit that","James","N",NA,"admit",NA,NA,"D",1,"registration","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.85,12204,43,NA,NA,"default","My opinion about the people political beliefs, and their impressions on things.","No",37,"Yes","very interesting",2,"Male",3,"na","independent","-1",0.5,0,1,0,1,1,0,NA,0,"TX","['TX']","na",NA
3873,"default","the fundraiser was postponed","M",NA,"M-R-Joseph.png","critical","list1","list1_1","list1_D","Liam didn't suggest that","Joseph","N",NA,"suggest",NA,NA,"R",1,"fundraiser","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.49,30953,44,NA,NA,"default","My opinion about the people political beliefs, and their impressions on things.","No",37,"Yes","very interesting",2,"Male",3,"na","independent","-1",0.5,0,1,0,1,1,0,NA,0,"TX","['TX']","na",NA
3873,"default","the event started late","F",NA,"F-D-Lisa.png","critical","list1","list1_1","list1_D","Amelia doesn't know that","Lisa","N",NA,"know",NA,NA,"D",1,"late","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.49,32439,54,NA,NA,"default","My opinion about the people political beliefs, and their impressions on things.","No",37,"Yes","very interesting",2,"Male",3,"na","independent","-1",0.5,0,1,0,1,1,0,NA,0,"TX","['TX']","na",NA
3873,"default","there are fewer participants this week","F",NA,"F-D-Michelle.png","critical","list1","list1_1","list1_D","Chloe didn't pretend that","Michelle","N",NA,"pretend",NA,NA,"D",1,"participants","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.69,17435,55,NA,NA,"default","My opinion about the people political beliefs, and their impressions on things.","No",37,"Yes","very interesting",2,"Male",3,"na","independent","-1",0.5,0,1,0,1,1,0,NA,0,"TX","['TX']","na",NA
3858,"default","the next event was rescheduled","M",NA,"M-R-Ryan.png","critical","list1","list1_2","list1_D","Noah didn't pretend that","Ryan","N",NA,"pretend",NA,NA,"R",2,"next_event","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.41,75207,46,NA,NA,"default","Seeing if people are swayed to believe what people say based on their political affiliation.","No",51,"Yes","I give people the benefit of the doubt, I try not to assume how people are based on what political party they vote for.",3,"Female",1,"n/a",NA,"Rep",0.58,0,0,0,0,0,0,NA,1,"WI","['WI']","n/a",NA
3858,"default","the registration due date is next week","M",NA,"M-D-Daniel.png","critical","list1","list1_2","list1_D","Leah doesn't know that","Daniel","N",NA,"know",NA,NA,"D",2,"registration","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.87,17568,51,NA,NA,"default","Seeing if people are swayed to believe what people say based on their political affiliation.","No",51,"Yes","I give people the benefit of the doubt, I try not to assume how people are based on what political party they vote for.",3,"Female",1,"n/a",NA,"Rep",0.58,0,0,0,0,0,0,NA,1,"WI","['WI']","n/a",NA
3858,"default","there are fewer participants this week","F",NA,"F-D-Helen.png","critical","list1","list1_2","list1_D","Chloe didn't suggest that","Helen","N",NA,"suggest",NA,NA,"D",2,"participants","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.34,23720,52,NA,NA,"default","Seeing if people are swayed to believe what people say based on their political affiliation.","No",51,"Yes","I give people the benefit of the doubt, I try not to assume how people are based on what political party they vote for.",3,"Female",1,"n/a",NA,"Rep",0.58,0,0,0,0,0,0,NA,1,"WI","['WI']","n/a",NA
3858,"default","the event started late","F",NA,"F-D-Michelle.png","critical","list1","list1_2","list1_D","Amelia isn't right that","Michelle","N",NA,"be_right",NA,NA,"D",2,"late","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,25928,56,NA,NA,"default","Seeing if people are swayed to believe what people say based on their political affiliation.","No",51,"Yes","I give people the benefit of the doubt, I try not to assume how people are based on what political party they vote for.",3,"Female",1,"n/a",NA,"Rep",0.58,0,0,0,0,0,0,NA,1,"WI","['WI']","n/a",NA
3858,"default","the fundraiser was postponed","M",NA,"M-R-Michael.png","critical","list1","list1_2","list1_D","Liam didn't say that","Michael","N",NA,"say",NA,NA,"R",2,"fundraiser","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.29,19183,57,NA,NA,"default","Seeing if people are swayed to believe what people say based on their political affiliation.","No",51,"Yes","I give people the benefit of the doubt, I try not to assume how people are based on what political party they vote for.",3,"Female",1,"n/a",NA,"Rep",0.58,0,0,0,0,0,0,NA,1,"WI","['WI']","n/a",NA
3858,"default","the previous meeting minutes were sent","F",NA,"F-R-Donna.png","critical","list1","list1_2","list1_D","Ethan didn't hear that","Donna","N",NA,"hear",NA,NA,"R",2,"minutes","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.37,18335,58,NA,NA,"default","Seeing if people are swayed to believe what people say based on their political affiliation.","No",51,"Yes","I give people the benefit of the doubt, I try not to assume how people are based on what political party they vote for.",3,"Female",1,"n/a",NA,"Rep",0.58,0,0,0,0,0,0,NA,1,"WI","['WI']","n/a",NA
3944,"default","last month's newsletter was sent late","M",NA,"M-D-Tim.png","critical","list2","list2_1","list2_R","Liam didn't admit that","Tim","N",NA,"admit",NA,NA,"D",1,"newsletter","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.1,9798,44,NA,NA,"default","Not sure, sorry","Yes",NA,"Yes","In the third section the names didn't match up (what was being said by who) and the wording was very confusing (not sure if that was intentional or not",2,"Female",0,"N/A",NA,"Dem",0,0,0,0,0,0,0,NA,1,"OH","['NC', 'OH']","""Akron A"" (northern ohio)",NA
3944,"default","the organizers' contact info is outdated","F",NA,"F-D-Elizabeth.png","critical","list2","list2_1","list2_R","Noah doesn't see that","Elizabeth","N",NA,"see",NA,NA,"D",1,"contact","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.01,5918,48,NA,NA,"default","Not sure, sorry","Yes",NA,"Yes","In the third section the names didn't match up (what was being said by who) and the wording was very confusing (not sure if that was intentional or not",2,"Female",0,"N/A",NA,"Dem",0,0,0,0,0,0,0,NA,1,"OH","['NC', 'OH']","""Akron A"" (northern ohio)",NA
3944,"default","these events are well-organized","M",NA,"M-R-Jason.png","critical","list2","list2_1","list2_R","Leah didn't confess that","Jason","N",NA,"confess",NA,NA,"R",1,"organized","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.07,3451,50,NA,NA,"default","Not sure, sorry","Yes",NA,"Yes","In the third section the names didn't match up (what was being said by who) and the wording was very confusing (not sure if that was intentional or not",2,"Female",0,"N/A",NA,"Dem",0,0,0,0,0,0,0,NA,1,"OH","['NC', 'OH']","""Akron A"" (northern ohio)",NA
3944,"default","the break will be shortened today","F",NA,"F-R-Donna.png","critical","list2","list2_1","list2_R","Amelia didn't pretend that","Donna","N",NA,"pretend",NA,NA,"R",1,"break","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.06,5278,53,NA,NA,"default","Not sure, sorry","Yes",NA,"Yes","In the third section the names didn't match up (what was being said by who) and the wording was very confusing (not sure if that was intentional or not",2,"Female",0,"N/A",NA,"Dem",0,0,0,0,0,0,0,NA,1,"OH","['NC', 'OH']","""Akron A"" (northern ohio)",NA
3944,"default","the agenda is longer than usual today","F",NA,"F-D-Michelle.png","critical","list2","list2_1","list2_R","Ethan isn't annoyed that","Michelle","N",NA,"be_annoyed",NA,NA,"D",1,"agenda","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.89,47324,54,NA,NA,"default","Not sure, sorry","Yes",NA,"Yes","In the third section the names didn't match up (what was being said by who) and the wording was very confusing (not sure if that was intentional or not",2,"Female",0,"N/A",NA,"Dem",0,0,0,0,0,0,0,NA,1,"OH","['NC', 'OH']","""Akron A"" (northern ohio)",NA
3944,"default","the event was advertised on social media","M",NA,"M-R-Michael.png","critical","list2","list2_1","list2_R","Chloe didn't hear that","Michael","N",NA,"hear",NA,NA,"R",1,"social_media","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.06,25895,56,NA,NA,"default","Not sure, sorry","Yes",NA,"Yes","In the third section the names didn't match up (what was being said by who) and the wording was very confusing (not sure if that was intentional or not",2,"Female",0,"N/A",NA,"Dem",0,0,0,0,0,0,0,NA,1,"OH","['NC', 'OH']","""Akron A"" (northern ohio)",NA
3822,"default","the organizers' contact info is outdated","F",NA,"F-D-Elizabeth.png","critical","list2","list2_1","list2_R","Noah isn't annoyed that","Elizabeth","N",NA,"be_annoyed",NA,NA,"D",1,"contact","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.78,10551,40,NA,NA,"default","judging others","No",43,"Yes",NA,3,"Male",3,"na",NA,"Lib",0.57,1,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3822,"default","the agenda is longer than usual today","F",NA,"F-D-Michelle.png","critical","list2","list2_1","list2_R","Ethan doesn't think that","Michelle","N",NA,"think",NA,NA,"D",1,"agenda","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.57,11093,49,NA,NA,"default","judging others","No",43,"Yes",NA,3,"Male",3,"na",NA,"Lib",0.57,1,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3822,"default","last month's newsletter was sent late","M",NA,"M-D-Daniel.png","critical","list2","list2_1","list2_R","Liam didn't suggest that","Daniel","N",NA,"suggest",NA,NA,"D",1,"newsletter","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.46,6989,51,NA,NA,"default","judging others","No",43,"Yes",NA,3,"Male",3,"na",NA,"Lib",0.57,1,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3822,"default","the break will be shortened today","F",NA,"F-R-Kimberly.png","critical","list2","list2_1","list2_R","Amelia doesn't see that","Kimberly","N",NA,"see",NA,NA,"R",1,"break","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.67,11429,56,NA,NA,"default","judging others","No",43,"Yes",NA,3,"Male",3,"na",NA,"Lib",0.57,1,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3822,"default","the event was advertised on social media","M",NA,"M-R-Michael.png","critical","list2","list2_1","list2_R","Chloe isn't right that","Michael","N",NA,"be_right",NA,NA,"R",1,"social_media","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.7,6969,57,NA,NA,"default","judging others","No",43,"Yes",NA,3,"Male",3,"na",NA,"Lib",0.57,1,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3822,"default","these events are well-organized","M",NA,"M-R-Joseph.png","critical","list2","list2_1","list2_R","Leah didn't admit that","Joseph","N",NA,"admit",NA,NA,"R",1,"organized","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.57,5830,59,NA,NA,"default","judging others","No",43,"Yes",NA,3,"Male",3,"na",NA,"Lib",0.57,1,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3842,"default","there are fewer participants this week","F",NA,"F-D-Michelle.png","critical","list1","list1_2","list1_D","Chloe didn't pretend that","Michelle","N",NA,"pretend",NA,NA,"D",2,"participants","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.02,11948,47,NA,NA,"default","Interpreting meaning behind words in partisan opposites?","No",51,"Yes","Part 3 was hard - ""didn't hear"" is ambiguous.",4,"Female",3,NA,NA,"Dem",0.06,0,0,0,0,0,0,NA,1,"WA","['CA', 'HI', 'WA']",NA,NA
3842,"default","the registration due date is next week","M",NA,"M-D-John.png","critical","list1","list1_2","list1_D","Leah didn't admit that","John","N",NA,"admit",NA,NA,"D",2,"registration","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.79,7584,49,NA,NA,"default","Interpreting meaning behind words in partisan opposites?","No",51,"Yes","Part 3 was hard - ""didn't hear"" is ambiguous.",4,"Female",3,NA,NA,"Dem",0.06,0,0,0,0,0,0,NA,1,"WA","['CA', 'HI', 'WA']",NA,NA
3842,"default","the previous meeting minutes were sent","F",NA,"F-R-Sarah.png","critical","list1","list1_2","list1_D","Ethan didn't hear that","Sarah","N",NA,"hear",NA,NA,"R",2,"minutes","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.73,10858,51,NA,NA,"default","Interpreting meaning behind words in partisan opposites?","No",51,"Yes","Part 3 was hard - ""didn't hear"" is ambiguous.",4,"Female",3,NA,NA,"Dem",0.06,0,0,0,0,0,0,NA,1,"WA","['CA', 'HI', 'WA']",NA,NA
