workerid,proliferate.condition,CC,SpeakerGender,assertiveness_rating,block,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_genderMaxes,list_whichSpPoliticsFirst,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,speakerGendersMaxes,topic,true_false,whichSpPoliticsFirst,error
3932,default,mask mandates are necessary,M,,block3,,,,M-D-Tim.png,,critical,list1,list1_2,list1_D,Wendy didn't say that,Tim,liberal,,say,0.67,,16243,48,D,,2,masks,NA,D,
3932,default,closing businesses during COVID was necessary,F,,block3,,,,F-R-Lily.png,,MC,list1,list1_2,list1_D,NA,Lily,liberal,,NA,0.98,,9709,49,R,,2,lockdown,NA,D,
3932,default,Trump's policies damaged the American economy,F,,block3,,,,F-R-Kimberly.png,,critical,list1,list1_2,list1_D,Tony didn't suggest that,Kimberly,liberal,,suggest,0.23,,18167,50,R,,2,Trump_economy,NA,D,
3932,default,the event started late,F,,block3,,,,F-D-Helen.png,,critical,list1,list1_2,list1_D,Amelia didn't admit that,Helen,N,,admit,0.98,,19731,51,D,,2,late,NA,D,
3932,default,Trump handled the pandemic badly,M,,block3,,,,M-R-Jason.png,,critical,list1,list1_2,list1_D,Danny doesn't know that,Jason,liberal,,know,0.91,,10654,52,R,,2,Trump_pandemic,NA,D,
3932,default,the registration due date is next week,M,,block3,,,,M-D-Daniel.png,,critical,list1,list1_2,list1_D,Leah didn't say that,Daniel,N,,say,0.49,,19315,53,D,,2,registration,NA,D,
3932,default,the uprising at the Capitol was domestic terrorism,F,,block3,,,,F-R-Amy.png,,critical,list1,list1_2,list1_D,Glenn didn't hear that,Amy,liberal,,hear,0.6,,14128,54,R,,2,capitol_uprising,NA,D,
3932,default,the previous meeting minutes were sent,F,,block3,,,,F-R-Donna.png,,critical,list1,list1_2,list1_D,Ethan didn't suggest that,Donna,N,,suggest,0.47,,10676,55,R,,2,minutes,NA,D,
3932,default,there are too few restrictions on welfare benefits,F,,block3,,,,F-D-Veronica.png,,itIsT_F,list1,list1_2,list1_D,NA,Veronica,conservative,,NA,0.99,,9697,56,D,,2,welfare,true,D,
3932,default,the fundraiser was postponed,M,,block3,,,,M-R-Joseph.png,,critical,list1,list1_2,list1_D,Liam doesn't know that,Joseph,N,,know,0.98,,6884,57,R,,2,fundraiser,NA,D,
3932,default,the 2020 election was rigged,F,,block3,,,,F-D-Elizabeth.png,,critical,list1,list1_2,list1_D,Jen doesn't think that,Elizabeth,conservative,,think,0.47,,20834,58,D,,2,2020_election,NA,D,
3932,default,COVID is a dangerous virus,F,,block3,,,,F-D-Lisa.png,,critical,list1,list1_2,list1_D,Mary didn't admit that,Lisa,liberal,,admit,0.69,,9966,59,D,,2,COVID,NA,D,
3950,default,medicaid is underfunded,M,,block1,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_D,Allison didn't admit that,Daniel,liberal,0.51,admit,,,11113,4,D,,2,medicaid,,D,
3950,default,closing businesses during COVID was unnecessary,M,,block1,,,,M-R-Eric.png,,MC,list2,list2_2,list2_D,NA,Eric,conservative,1,NA,,,7198,5,R,,2,lockdown,,D,
3950,default,the 2020 election was legitimate,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Jen didn't hear that,Tim,liberal,0,hear,,,12940,6,D,,2,2020_election,,D,
3950,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,1,NA,,,6432,7,NA,,2,elections,,D,
3950,default,COVID is an overhyped virus,F,,block1,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_D,Mary didn't suggest that,Lisa,conservative,1,suggest,,,3533,8,D,,2,COVID,,D,
3950,default,it is too hard to get an abortion,F,,block1,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_D,Grace didn't suggest that,Michelle,liberal,0.55,suggest,,,9500,9,D,,2,abortion,,D,
3950,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,0,NA,,,5398,10,NA,,2,capital,,D,
3950,default,the rich are taxed too much,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,0.06,NA,,,8600,11,D,,2,taxes,,D,
3950,default,it is too easy to buy guns,F,,block1,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_D,Owen doesn't see that,Sarah,liberal,0.33,see,,,12216,12,R,,2,gun_laws,,D,
3950,default,the uprising at the Capitol was patriotic,M,,block1,,,,M-R-Michael.png,,critical,list2,list2_2,list2_D,Glenn doesn't see that,Michael,conservative,0.13,see,,,20430,13,R,,2,capitol_uprising,,D,
3950,default,the minimum wage is too low,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_D,Ken didn't confess that,Kimberly,liberal,0.94,confess,,,10635,14,R,,2,minimum_wage,,D,
3950,default,Trump's policies improved the American economy,F,,block1,,,,F-R-Donna.png,,critical,list2,list2_2,list2_D,Tony didn't confess that,Donna,conservative,0.8,confess,,,3982,15,R,,2,Trump_economy,,D,
3950,default,immigrants support the economy,M,,block1,,,,M-R-Jason.png,,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Jason,liberal,0.44,be_annoyed,,,5883,16,R,,2,immigrants,,D,
3950,default,mask mandates are unnecessary,M,,block1,,,,M-D-James.png,,critical,list2,list2_2,list2_D,Wendy didn't admit that,James,conservative,1,admit,,,4466,17,D,,2,masks,,D,
3950,default,Trump handled the pandemic well,M,,block1,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Anthony,conservative,1,be_annoyed,,,7800,18,R,,2,Trump_pandemic,,D,
3950,default,the military is underfunded,F,,block1,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Emma didn't hear that,Anna,conservative,0.51,hear,,,7809,19,D,,2,military,,D,
3950,default,mask mandates are unnecessary,M,0.12,block2,1,0.82,0.29,M-D-James.png,0.51,critical,list2,list2_2,list2_D,Wendy didn't admit that,James,conservative,,admit,,0,231273,21,D,0,2,masks,,D,
3950,default,the rich are taxed too much,F,0.72,block2,1,0.46,0.58,F-D-Veronica.png,0.8,MC,list2,list2_2,list2_D,NA,Veronica,conservative,,NA,,0,53820,22,D,0,2,taxes,,D,
3950,default,closing businesses during COVID was unnecessary,M,0.74,block2,0,0.5,0.09,M-R-Eric.png,0.74,MC,list2,list2_2,list2_D,NA,Eric,conservative,,NA,,1,34822,23,R,0.84,2,lockdown,,D,
3950,default,Trump's policies improved the American economy,F,0.62,block2,0,0.46,0.48,F-R-Donna.png,0.49,critical,list2,list2_2,list2_D,Tony didn't confess that,Donna,conservative,,confess,,1,27699,24,R,1,2,Trump_economy,,D,
3950,default,medicaid is underfunded,M,0.43,block2,1,0.66,0.31,M-D-Daniel.png,0.61,critical,list2,list2_2,list2_D,Allison didn't admit that,Daniel,liberal,,admit,,0,176139,25,D,0.87,2,medicaid,,D,
3950,default,the minimum wage is too low,F,0.56,block2,0,0.49,0.65,F-R-Kimberly.png,0.52,critical,list2,list2_2,list2_D,Ken didn't confess that,Kimberly,liberal,,confess,,1,30634,26,R,0.29,2,minimum_wage,,D,
3950,default,it is too hard to get an abortion,F,0.21,block2,1,0.62,0.38,F-D-Michelle.png,0.51,critical,list2,list2_2,list2_D,Grace didn't suggest that,Michelle,liberal,,suggest,,0,52172,27,D,0.77,2,abortion,,D,
3950,default,there are too many restrictions on welfare benefits,F,0.25,block2,1,0.68,0.39,F-D-Rachel.png,0.45,itIsT_F,list2,list2_2,list2_D,NA,Rachel,liberal,,NA,,0,25966,28,D,0.87,2,welfare,,D,
3950,default,COVID is an overhyped virus,F,0,block2,1,0.5,0.88,F-D-Lisa.png,0.32,critical,list2,list2_2,list2_D,Mary didn't suggest that,Lisa,conservative,,suggest,,0,26099,29,D,0,2,COVID,,D,
3950,default,immigrants support the economy,M,0.74,block2,0,0.23,0.11,M-R-Jason.png,0.25,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Jason,liberal,,be_annoyed,,1,27784,30,R,0,2,immigrants,,D,
3950,default,Trump handled the pandemic well,M,0.6,block2,0,0.24,0.12,M-R-Anthony.png,0.41,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Anthony,conservative,,be_annoyed,,1,23118,31,R,0.82,2,Trump_pandemic,,D,
3950,default,the military is underfunded,F,0.48,block2,1,0.65,0.68,F-D-Anna.png,0.62,critical,list2,list2_2,list2_D,Emma didn't hear that,Anna,conservative,,hear,,0,25250,32,D,0.21,2,military,,D,
3950,default,it is too easy to buy guns,F,0.36,block2,0,0.31,0.59,F-R-Sarah.png,0.28,critical,list2,list2_2,list2_D,Owen doesn't see that,Sarah,liberal,,see,,1,31084,33,R,0,2,gun_laws,,D,
3950,default,there are too few environmental laws,F,0.64,block2,0,0.57,0.84,F-R-Lily.png,0.66,itIsT_F,list2,list2_2,list2_D,NA,Lily,liberal,,NA,,1,31716,34,R,0.17,2,environment,,D,
3950,default,the 2020 election was legitimate,M,0.25,block2,1,0.22,0,M-D-Tim.png,0.18,critical,list2,list2_2,list2_D,Jen didn't hear that,Tim,liberal,,hear,,0,28467,35,D,1,2,2020_election,,D,
3950,default,the uprising at the Capitol was patriotic,M,0.66,block2,0,0.37,0.02,M-R-Michael.png,0.48,critical,list2,list2_2,list2_D,Glenn doesn't see that,Michael,conservative,,see,,1,26053,36,R,0.85,2,capitol_uprising,,D,
3950,default,the agenda is longer than usual today,F,,block3,,,,F-R-Amy.png,,critical,list2,list2_2,list2_D,Ethan didn't confess that,Amy,N,,confess,0.06,,23555,38,R,,2,agenda,NA,D,
3950,default,it is too easy to buy guns,F,,block3,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_D,Owen doesn't see that,Sarah,liberal,,see,0.96,,16308,39,R,,2,gun_laws,NA,D,
3950,default,Trump's policies improved the American economy,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_2,list2_D,Tony didn't confess that,Donna,conservative,,confess,0.95,,18637,40,R,,2,Trump_economy,NA,D,
3950,default,these events are well-organized,M,,block3,,,,M-D-John.png,,critical,list2,list2_2,list2_D,Leah didn't admit that,John,N,,admit,0.58,,10687,41,D,,2,organized,NA,D,
3950,default,last month's newsletter was sent late,M,,block3,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_D,Liam isn't annoyed that,Ryan,N,,be_annoyed,1,,12616,42,R,,2,newsletter,NA,D,
3950,default,the break will be shortened today,F,,block3,,,,F-D-Helen.png,,critical,list2,list2_2,list2_D,Amelia didn't suggest that,Helen,N,,suggest,0.16,,15965,43,D,,2,break,NA,D,
3950,default,medicaid is underfunded,M,,block3,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_D,Allison didn't admit that,Daniel,liberal,,admit,0.87,,8111,44,D,,2,medicaid,NA,D,
3950,default,it is too hard to get an abortion,F,,block3,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_D,Grace didn't suggest that,Michelle,liberal,,suggest,0.81,,13993,45,D,,2,abortion,NA,D,
3950,default,the minimum wage is too low,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_D,Ken didn't confess that,Kimberly,liberal,,confess,0.88,,7911,46,R,,2,minimum_wage,NA,D,
3950,default,there are too few environmental laws,F,,block3,,,,F-R-Lily.png,,itIsT_F,list2,list2_2,list2_D,NA,Lily,liberal,,NA,0.98,,9344,47,R,,2,environment,true,D,
3950,default,mask mandates are unnecessary,M,,block3,,,,M-D-James.png,,critical,list2,list2_2,list2_D,Wendy didn't admit that,James,conservative,,admit,0.98,,20970,48,D,,2,masks,NA,D,
3950,default,the rich are taxed too much,F,,block3,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,,NA,0.96,,7016,49,D,,2,taxes,NA,D,
3950,default,the uprising at the Capitol was patriotic,M,,block3,,,,M-R-Michael.png,,critical,list2,list2_2,list2_D,Glenn doesn't see that,Michael,conservative,,see,1,,5566,50,R,,2,capitol_uprising,NA,D,
3950,default,the military is underfunded,F,,block3,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Emma didn't hear that,Anna,conservative,,hear,1,,6751,51,D,,2,military,NA,D,
3950,default,COVID is an overhyped virus,F,,block3,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_D,Mary didn't suggest that,Lisa,conservative,,suggest,0.88,,4783,52,D,,2,COVID,NA,D,
3950,default,there are too many restrictions on welfare benefits,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list2,list2_2,list2_D,NA,Rachel,liberal,,NA,0.06,,14025,53,D,,2,welfare,false,D,
3950,default,closing businesses during COVID was unnecessary,M,,block3,,,,M-R-Eric.png,,MC,list2,list2_2,list2_D,NA,Eric,conservative,,NA,0.96,,5250,54,R,,2,lockdown,NA,D,
3950,default,the 2020 election was legitimate,M,,block3,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Jen didn't hear that,Tim,liberal,,hear,1,,7465,55,D,,2,2020_election,NA,D,
3950,default,immigrants support the economy,M,,block3,,,,M-R-Jason.png,,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Jason,liberal,,be_annoyed,1,,9493,56,R,,2,immigrants,NA,D,
3950,default,Trump handled the pandemic well,M,,block3,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Anthony,conservative,,be_annoyed,1,,4182,57,R,,2,Trump_pandemic,NA,D,
3950,default,the event was advertised on social media,F,,block3,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_D,Chloe didn't hear that,Elizabeth,N,,hear,1,,8083,58,D,,2,social_media,NA,D,
3950,default,the organizers' contact info is outdated,M,,block3,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_D,Noah doesn't see that,Joseph,N,,see,1,,5067,59,R,,2,contact,NA,D,
3874,default,mask mandates are necessary,M,,block1,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_R,Wendy didn't say that,Joseph,liberal,0.83,say,,,5518,4,R,,1,masks,,R,
3874,default,medicaid is overfunded,M,,block1,,,,M-R-Michael.png,,critical,list1,list1_1,list1_R,Allison didn't say that,Michael,conservative,0,say,,,2190,5,R,,1,medicaid,,R,
3874,default,the uprising at the Capitol was domestic terrorism,F,,block1,,,,F-D-Michelle.png,,critical,list1,list1_1,list1_R,Glenn doesn't see that,Michelle,liberal,1,see,,,2398,6,D,,1,capitol_uprising,,R,
3874,default,Trump handled the pandemic badly,M,,block1,,,,M-D-James.png,,critical,list1,list1_1,list1_R,Danny isn't annoyed that,James,liberal,1,be_annoyed,,,1861,7,D,,1,Trump_pandemic,,R,
3874,default,the minimum wage is too high,F,,block1,,,,F-D-Anna.png,,critical,list1,list1_1,list1_R,Ken didn't confess that,Anna,conservative,0,confess,,,2937,8,D,,1,minimum_wage,,R,
3874,default,the military is overfunded,M,,block1,,,,M-R-Jason.png,,critical,list1,list1_1,list1_R,Emma didn't hear that,Jason,liberal,1,hear,,,3785,9,R,,1,military,,R,
3874,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list1,list1_1,list1_R,NA,NA,NA,1,NA,,,3753,10,NA,,1,elections,,R,
3874,default,the 2020 election was rigged,F,,block1,,,,F-R-Amy.png,,critical,list1,list1_1,list1_R,Jen didn't hear that,Amy,conservative,0,hear,,,2718,11,R,,1,2020_election,,R,
3874,default,COVID is a dangerous virus,F,,block1,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_R,Mary didn't pretend that,Kimberly,liberal,1,pretend,,,2584,12,R,,1,COVID,,R,
3874,default,it is too difficult to buy guns,M,,block1,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_R,Owen doesn't see that,Daniel,conservative,0,see,,,2363,13,D,,1,gun_laws,,R,
3874,default,closing businesses during COVID was necessary,F,,block1,,,,F-D-Veronica.png,,MC,list1,list1_1,list1_R,NA,Veronica,liberal,1,NA,,,2560,14,D,,1,lockdown,,R,
3874,default,it is too easy to get an abortion,F,,block1,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_R,Grace didn't pretend that,Sarah,conservative,0,pretend,,,2932,15,R,,1,abortion,,R,
3874,default,Trump's policies damaged the American economy,F,,block1,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_R,Tony didn't confess that,Lisa,liberal,1,confess,,,2334,16,D,,1,Trump_economy,,R,
3874,default,immigrants steal jobs from Americans,M,,block1,,,,M-D-John.png,,critical,list1,list1_1,list1_R,Ben isn't annoyed that,John,conservative,0,be_annoyed,,,2652,17,D,,1,immigrants,,R,
3874,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list1,list1_1,list1_R,NA,NA,NA,0,NA,,,3209,18,NA,,1,capital,,R,
3874,default,the rich are taxed too little,M,,block1,,,,M-R-Eric.png,,MC,list1,list1_1,list1_R,NA,Eric,liberal,1,NA,,,2166,19,R,,1,taxes,,R,
3874,default,it is too difficult to buy guns,M,0.53,block2,1,0.83,0.47,M-D-Daniel.png,0.79,critical,list1,list1_1,list1_R,Owen doesn't see that,Daniel,conservative,,see,,0,25114,21,D,0,1,gun_laws,,R,
3874,default,COVID is a dangerous virus,F,0.62,block2,0,0.38,1,F-R-Kimberly.png,0.46,critical,list1,list1_1,list1_R,Mary didn't pretend that,Kimberly,liberal,,pretend,,1,13418,22,R,0,1,COVID,,R,
3874,default,it is too easy to get an abortion,F,0.45,block2,0,0.35,0.6,F-R-Sarah.png,0.4,critical,list1,list1_1,list1_R,Grace didn't pretend that,Sarah,conservative,,pretend,,1,15682,23,R,0,1,abortion,,R,
3874,default,the uprising at the Capitol was domestic terrorism,F,0.51,block2,1,0.93,0.89,F-D-Michelle.png,0.78,critical,list1,list1_1,list1_R,Glenn doesn't see that,Michelle,liberal,,see,,0,17243,24,D,1,1,capitol_uprising,,R,
3874,default,Trump handled the pandemic badly,M,0.52,block2,1,0.64,0.14,M-D-James.png,0.73,critical,list1,list1_1,list1_R,Danny isn't annoyed that,James,liberal,,be_annoyed,,0,15565,25,D,1,1,Trump_pandemic,,R,
3874,default,mask mandates are necessary,M,0.74,block2,0,0.17,0.08,M-R-Joseph.png,0.37,critical,list1,list1_1,list1_R,Wendy didn't say that,Joseph,liberal,,say,,1,15195,26,R,0,1,masks,,R,
3874,default,Trump's policies damaged the American economy,F,0.49,block2,1,0.75,0.96,F-D-Lisa.png,0.65,critical,list1,list1_1,list1_R,Tony didn't confess that,Lisa,liberal,,confess,,0,17213,27,D,1,1,Trump_economy,,R,
3874,default,there are too few restrictions on welfare benefits,F,0.41,block2,0,0.21,0.8,F-R-Lily.png,0.22,itIsT_F,list1,list1_1,list1_R,NA,Lily,conservative,,NA,,1,25034,28,R,0.87,1,welfare,,R,
3874,default,immigrants steal jobs from Americans,M,0.6,block2,1,0.7,0,M-D-John.png,0.59,critical,list1,list1_1,list1_R,Ben isn't annoyed that,John,conservative,,be_annoyed,,0,12898,29,D,0.11,1,immigrants,,R,
3874,default,medicaid is overfunded,M,0.67,block2,0,0.31,0,M-R-Michael.png,0.49,critical,list1,list1_1,list1_R,Allison didn't say that,Michael,conservative,,say,,1,14017,30,R,0.92,1,medicaid,,R,
3874,default,the 2020 election was rigged,F,0.64,block2,0,0.2,1,F-R-Amy.png,0.23,critical,list1,list1_1,list1_R,Jen didn't hear that,Amy,conservative,,hear,,1,12891,31,R,0.75,1,2020_election,,R,
3874,default,there are too many environmental laws,F,0.3,block2,1,0.94,0.73,F-D-Rachel.png,0.82,itIsT_F,list1,list1_1,list1_R,NA,Rachel,conservative,,NA,,0,41804,32,D,0.05,1,environment,,R,
3874,default,closing businesses during COVID was necessary,F,0.58,block2,1,0.85,0.95,F-D-Veronica.png,0.92,MC,list1,list1_1,list1_R,NA,Veronica,liberal,,NA,,0,21632,33,D,0.82,1,lockdown,,R,
3874,default,the minimum wage is too high,F,0.52,block2,1,0.75,0.84,F-D-Anna.png,0.76,critical,list1,list1_1,list1_R,Ken didn't confess that,Anna,conservative,,confess,,0,16306,34,D,0,1,minimum_wage,,R,
3874,default,the military is overfunded,M,0.57,block2,0,0.44,0.32,M-R-Jason.png,0.45,critical,list1,list1_1,list1_R,Emma didn't hear that,Jason,liberal,,hear,,1,20827,35,R,0.23,1,military,,R,
3874,default,the rich are taxed too little,M,0.66,block2,0,0.28,0,M-R-Eric.png,0.56,MC,list1,list1_1,list1_R,NA,Eric,liberal,,NA,,1,16731,36,R,0.17,1,taxes,,R,
3874,default,immigrants steal jobs from Americans,M,,block3,,,,M-D-John.png,,critical,list1,list1_1,list1_R,Ben isn't annoyed that,John,conservative,,be_annoyed,0.64,,22441,38,D,,1,immigrants,NA,R,
3874,default,the registration due date is next week,M,,block3,,,,M-R-Anthony.png,,critical,list1,list1_1,list1_R,Leah didn't say that,Anthony,N,,say,0,,13321,39,R,,1,registration,NA,R,
3874,default,the military is overfunded,M,,block3,,,,M-R-Jason.png,,critical,list1,list1_1,list1_R,Emma didn't hear that,Jason,liberal,,hear,0.5,,14413,40,R,,1,military,NA,R,
3874,default,closing businesses during COVID was necessary,F,,block3,,,,F-D-Veronica.png,,MC,list1,list1_1,list1_R,NA,Veronica,liberal,,NA,1,,5568,41,D,,1,lockdown,NA,R,
3874,default,the rich are taxed too little,M,,block3,,,,M-R-Eric.png,,MC,list1,list1_1,list1_R,NA,Eric,liberal,,NA,1,,5470,42,R,,1,taxes,NA,R,
3874,default,mask mandates are necessary,M,,block3,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_R,Wendy didn't say that,Joseph,liberal,,say,0,,6252,43,R,,1,masks,NA,R,
3874,default,it is too difficult to buy guns,M,,block3,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_R,Owen doesn't see that,Daniel,conservative,,see,0.13,,9692,44,D,,1,gun_laws,NA,R,
3874,default,the next event was rescheduled,F,,block3,,,,F-D-Helen.png,,critical,list1,list1_1,list1_R,Noah doesn't see that,Helen,N,,see,0.63,,11736,45,D,,1,next_event,NA,R,
3874,default,there are fewer participants this week,M,,block3,,,,M-R-Ryan.png,,critical,list1,list1_1,list1_R,Chloe didn't hear that,Ryan,N,,hear,0,,8237,46,R,,1,participants,NA,R,
3874,default,COVID is a dangerous virus,F,,block3,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_R,Mary didn't pretend that,Kimberly,liberal,,pretend,0.14,,18998,47,R,,1,COVID,NA,R,
3874,default,there are too many environmental laws,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list1,list1_1,list1_R,NA,Rachel,conservative,,NA,1,,4507,48,D,,1,environment,true,R,
3874,default,the uprising at the Capitol was domestic terrorism,F,,block3,,,,F-D-Michelle.png,,critical,list1,list1_1,list1_R,Glenn doesn't see that,Michelle,liberal,,see,0.91,,6585,49,D,,1,capitol_uprising,NA,R,
3874,default,it is too easy to get an abortion,F,,block3,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_R,Grace didn't pretend that,Sarah,conservative,,pretend,0.57,,12293,50,R,,1,abortion,NA,R,
3874,default,the event started late,F,,block3,,,,F-R-Donna.png,,critical,list1,list1_1,list1_R,Amelia didn't pretend that,Donna,N,,pretend,0.08,,15513,51,R,,1,late,NA,R,
3874,default,the previous meeting minutes were sent,F,,block3,,,,F-D-Elizabeth.png,,critical,list1,list1_1,list1_R,Ethan didn't confess that,Elizabeth,N,,confess,0.81,,16393,52,D,,1,minutes,NA,R,
3874,default,Trump's policies damaged the American economy,F,,block3,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_R,Tony didn't confess that,Lisa,liberal,,confess,0.89,,5898,53,D,,1,Trump_economy,NA,R,
3874,default,the fundraiser was postponed,M,,block3,,,,M-D-Tim.png,,critical,list1,list1_1,list1_R,Liam isn't annoyed that,Tim,N,,be_annoyed,0.98,,5962,54,D,,1,fundraiser,NA,R,
3874,default,the 2020 election was rigged,F,,block3,,,,F-R-Amy.png,,critical,list1,list1_1,list1_R,Jen didn't hear that,Amy,conservative,,hear,0.96,,5216,55,R,,1,2020_election,NA,R,
3874,default,there are too few restrictions on welfare benefits,F,,block3,,,,F-R-Lily.png,,itIsT_F,list1,list1_1,list1_R,NA,Lily,conservative,,NA,0.88,,20420,56,R,,1,welfare,false,R,
3874,default,medicaid is overfunded,M,,block3,,,,M-R-Michael.png,,critical,list1,list1_1,list1_R,Allison didn't say that,Michael,conservative,,say,0.15,,7613,57,R,,1,medicaid,NA,R,
3874,default,Trump handled the pandemic badly,M,,block3,,,,M-D-James.png,,critical,list1,list1_1,list1_R,Danny isn't annoyed that,James,liberal,,be_annoyed,0.86,,5221,58,D,,1,Trump_pandemic,NA,R,
3874,default,the minimum wage is too high,F,,block3,,,,F-D-Anna.png,,critical,list1,list1_1,list1_R,Ken didn't confess that,Anna,conservative,,confess,0.98,,4817,59,D,,1,minimum_wage,NA,R,
3987,default,medicaid is underfunded,M,,block1,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_R,Allison didn't say that,Ryan,liberal,0.84,say,,,7218,4,R,,2,medicaid,,R,
3987,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_R,NA,NA,NA,1,NA,,,5639,5,NA,,2,elections,,R,
3987,default,the rich are taxed too much,M,,block1,,,,M-R-Eric.png,,MC,list2,list2_2,list2_R,NA,Eric,conservative,0,NA,,,4073,6,R,,2,taxes,,R,
3987,default,the military is underfunded,M,,block1,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_R,Emma didn't pretend that,Anthony,conservative,0.38,pretend,,,3525,7,R,,2,military,,R,
3987,default,COVID is an overhyped virus,F,,block1,,,,F-R-Amy.png,,critical,list2,list2_2,list2_R,Mary didn't confess that,Amy,conservative,0,confess,,,2640,8,R,,2,COVID,,R,
3987,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_R,NA,NA,NA,0,NA,,,4297,9,NA,,2,capital,,R,
3987,default,immigrants support the economy,M,,block1,,,,M-D-James.png,,critical,list2,list2_2,list2_R,Ben didn't hear that,James,liberal,1,hear,,,3097,10,D,,2,immigrants,,R,
3987,default,the uprising at the Capitol was patriotic,F,,block1,,,,F-D-Anna.png,,critical,list2,list2_2,list2_R,Glenn isn't annoyed that,Anna,conservative,0,be_annoyed,,,7979,11,D,,2,capitol_uprising,,R,
3987,default,the 2020 election was legitimate,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_R,Jen didn't pretend that,Kimberly,liberal,1,pretend,,,12525,12,R,,2,2020_election,,R,
3987,default,Trump's policies improved the American economy,F,,block1,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_R,Tony doesn't know that,Elizabeth,conservative,0.06,know,,,6622,13,D,,2,Trump_economy,,R,
3987,default,the minimum wage is too low,F,,block1,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_R,Ken doesn't know that,Lisa,liberal,1,know,,,2895,14,D,,2,minimum_wage,,R,
3987,default,it is too hard to get an abortion,F,,block1,,,,F-R-Donna.png,,critical,list2,list2_2,list2_R,Grace didn't confess that,Donna,liberal,0.53,confess,,,14385,15,R,,2,abortion,,R,
3987,default,Trump handled the pandemic well,M,,block1,,,,M-D-John.png,,critical,list2,list2_2,list2_R,Danny didn't hear that,John,conservative,0,hear,,,22116,16,D,,2,Trump_pandemic,,R,
3987,default,mask mandates are unnecessary,M,,block1,,,,M-R-Jason.png,,critical,list2,list2_2,list2_R,Wendy didn't say that,Jason,conservative,0,say,,,3532,17,R,,2,masks,,R,
3987,default,closing businesses during COVID was unnecessary,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_R,NA,Veronica,conservative,0.03,NA,,,4050,18,D,,2,lockdown,,R,
