"workerid","proliferate.condition.x","SpeakerGender","list","list_firstSocCond","name","response","rt","slide_number_in_experiment","socialCondition","socialInfo","socialInfo_code","trigger_class","whichSocConditionFirst","error.x","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","whichAccent","error.y","trial"
3679,"default","F","list1","list1-D","Rebecca",0.48,7284,9,"R","non-southern","N","Empty","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,6
3679,"default","M","list1","list1-D","Tim",0.88,8110,10,"D","non-southern","N","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,7
3679,"default","M","list1","list1-D","Ryan",0.8,6384,11,"R","southern","S","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,8
3679,"default","F","list1","list1-D","Donna",0.53,11109,12,"R","southern","S","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,9
3679,"default","M","list1","list1-D","Jeff",0.48,10200,13,"D","southern","S","Empty","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,10
3679,"default","F","list1","list1-D","Stephanie",1,8704,14,"R","Republican","R","Party","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,11
3679,"default","M","list1","list1-D","David",0.74,5440,15,"D","non-southern","N","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,12
3679,"default","M","list1","list1-D","Patrick",0,7904,16,"D","Republican","R","Party","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,13
3679,"default","M","list1","list1-D","Michael",0.44,7733,17,"R","southern","S","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,14
3679,"default","M","list1","list1-D","Eric",0.68,6191,18,"D","non-southern","N","Empty","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,15
3679,"default","F","list1","list1-D","Elizabeth",0.42,17928,19,"R","non-southern","N","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,16
3679,"default","F","list1","list1-D","Sarah",0.17,5308,20,"D","southern","S","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,17
3679,"default","M","list1","list1-D","Joseph",0.43,6797,21,"D","southern","S","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,18
3679,"default","M","list1","list1-D","Justin",1,3016,22,"D","Democrat","D","Party","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,19
3679,"default","M","list1","list1-D","Andrew",0.22,5526,23,"D","southern","S","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,20
3679,"default","F","list1","list1-D","Amanda",0,5356,24,"R","Democrat","D","Party","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,21
3679,"default","M","list1","list1-D","Scott",0.36,7037,25,"R","non-southern","N","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,22
3679,"default","F","list1","list1-D","Emily",0.88,5403,26,"D","non-southern","N","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,23
3679,"default","F","list1","list1-D","Lisa",0.37,5669,27,"R","non-southern","N","C","D",NA,"default","Does state, physical appearance, name, or age impact political party assumptions","Yes",21,"Yes",NA,2,"Female",5,NA,NA,"Dem",0.42,0,0,0,0,0,0,NA,1,"PA","Philadelphia (sometimes), New York (sometimes), Southern (on some rare occasions)",NA,24
3681,"default","F","list1","list1-D","Angela",0.38,21724,4,"R","southern","S","Empty","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,1
3681,"default","M","list1","list1-D","Tim",0.41,9091,5,"D","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,2
3681,"default","M","list1","list1-D","Ryan",0.92,4503,6,"R","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,3
3681,"default","F","list1","list1-D","Rachel",0.42,14133,7,"D","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,4
3681,"default","M","list1","list1-D","Andrew",0.24,5892,8,"D","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,5
3681,"default","M","list1","list1-D","Jeff",0.65,7252,9,"D","southern","S","Empty","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,6
3681,"default","M","list1","list1-D","Michael",0.88,5089,10,"R","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,7
3681,"default","M","list1","list1-D","Scott",0.2,13438,11,"R","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,8
3681,"default","F","list1","list1-D","Jessica",0.78,8068,12,"D","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,9
3681,"default","M","list1","list1-D","Eric",0.48,4889,13,"D","non-southern","N","Empty","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,10
3681,"default","F","list1","list1-D","Rebecca",0.58,4553,14,"R","non-southern","N","Empty","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,11
3681,"default","F","list1","list1-D","Elizabeth",0.22,3912,15,"R","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,12
3681,"default","F","list1","list1-D","Stephanie",1,6201,16,"R","Republican","R","Party","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,13
3681,"default","M","list1","list1-D","Joseph",0.52,4211,17,"D","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,14
3681,"default","M","list1","list1-D","Justin",1,3541,18,"D","Democrat","D","Party","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,15
3681,"default","M","list1","list1-D","Patrick",0,24757,19,"D","Republican","R","Party","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,16
3681,"default","F","list1","list1-D","Lisa",0.24,3165,20,"R","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,17
3681,"default","M","list1","list1-D","William",0.52,3389,21,"R","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,18
3681,"default","F","list1","list1-D","Donna",0.89,5781,22,"R","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,19
3681,"default","F","list1","list1-D","Emily",0.84,5719,23,"D","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,20
3681,"default","F","list1","list1-D","Haley",0.72,4357,24,"R","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,21
3681,"default","F","list1","list1-D","Sarah",0.35,7805,25,"D","southern","S","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,22
3681,"default","F","list1","list1-D","Amanda",0,3689,26,"R","Democrat","D","Party","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,23
3681,"default","M","list1","list1-D","David",0.51,8995,27,"D","non-southern","N","C","D",NA,"default","How political parties are perceived.","Yes",18,"Yes",NA,2,"Female",0,"---",NA,"Green",0.05,0,0,0,0,0,0,NA,1,"IN","Midwestern Accent",NA,24
3682,"default","M","list1","list1-D","Eric",0.82,15736,4,"D","non-southern","N","Empty","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,1
3682,"default","F","list1","list1-D","Amanda",0,11542,5,"R","Democrat","D","Party","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,2
3682,"default","F","list1","list1-D","Elizabeth",0.19,9584,6,"R","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,3
3682,"default","M","list1","list1-D","Michael",0.96,10721,7,"R","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,4
3682,"default","M","list1","list1-D","David",0.6,10090,8,"D","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,5
3682,"default","F","list1","list1-D","Emily",0.86,5748,9,"D","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,6
3682,"default","F","list1","list1-D","Lisa",0.07,13207,10,"R","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,7
3682,"default","F","list1","list1-D","Donna",0.81,7829,11,"R","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,8
3682,"default","M","list1","list1-D","Joseph",0.29,6703,12,"D","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,9
3682,"default","F","list1","list1-D","Haley",0.61,12442,13,"R","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,10
3682,"default","M","list1","list1-D","Jeff",0.68,9325,14,"D","southern","S","Empty","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,11
3682,"default","M","list1","list1-D","Ryan",0.84,4870,15,"R","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,12
3682,"default","M","list1","list1-D","Andrew",0.12,6738,16,"D","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,13
3682,"default","F","list1","list1-D","Rachel",0.3,5646,17,"D","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,14
3682,"default","M","list1","list1-D","Justin",1,10968,18,"D","Democrat","D","Party","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,15
3682,"default","F","list1","list1-D","Rebecca",0.51,8650,19,"R","non-southern","N","Empty","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,16
3682,"default","F","list1","list1-D","Jessica",0.8,5703,20,"D","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,17
3682,"default","F","list1","list1-D","Angela",0.51,6243,21,"R","southern","S","Empty","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,18
3682,"default","M","list1","list1-D","Scott",0.41,8133,22,"R","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,19
3682,"default","M","list1","list1-D","Patrick",0,18055,23,"D","Republican","R","Party","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,20
3682,"default","M","list1","list1-D","William",0.62,5286,24,"R","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,21
3682,"default","F","list1","list1-D","Sarah",0.39,5096,25,"D","southern","S","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,22
3682,"default","M","list1","list1-D","Tim",0.85,4904,26,"D","non-southern","N","C","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,23
3682,"default","F","list1","list1-D","Stephanie",1,5501,27,"R","Republican","R","Party","D",NA,"default","How we make assessments or assumptions based on appearance and some information.","No",35,"Yes",NA,4,"Female",3,NA,NA,"Dem",0.17,0,0,0,0,0,0,NA,1,"CO",NA,NA,24
3683,"default","F","list1","list1-R","Angela",0.33,23992,4,"D","southern","S","Empty","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,1
3683,"default","M","list1","list1-R","Eric",0.1,10392,5,"R","non-southern","N","Empty","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,2
3683,"default","F","list1","list1-R","Elizabeth",0.99,16537,6,"D","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,3
3683,"default","M","list1","list1-R","Scott",0.85,8522,7,"D","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,4
3683,"default","M","list1","list1-R","Ryan",0.19,14031,8,"D","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,5
3683,"default","F","list1","list1-R","Amanda",1,8157,9,"D","Democrat","D","Party","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,6
3683,"default","M","list1","list1-R","Michael",0.09,12925,10,"D","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,7
3683,"default","F","list1","list1-R","Rebecca",0.76,7936,11,"D","non-southern","N","Empty","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,8
3683,"default","M","list1","list1-R","Andrew",0.5,11553,12,"R","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,9
3683,"default","M","list1","list1-R","Tim",0,10385,13,"R","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,10
3683,"default","F","list1","list1-R","Rachel",0.94,12688,14,"R","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,11
3683,"default","M","list1","list1-R","Jeff",0.91,10724,15,"R","southern","S","Empty","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,12
3683,"default","F","list1","list1-R","Stephanie",0,8077,16,"D","Republican","R","Party","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,13
3683,"default","F","list1","list1-R","Jessica",0.1,12261,17,"R","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,14
3683,"default","M","list1","list1-R","Joseph",0.9,12263,18,"R","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,15
3683,"default","F","list1","list1-R","Emily",0,10906,19,"R","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,16
3683,"default","M","list1","list1-R","Justin",0,7810,20,"R","Democrat","D","Party","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,17
3683,"default","F","list1","list1-R","Donna",0.32,17143,21,"D","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,18
3683,"default","F","list1","list1-R","Sarah",0.87,11541,22,"R","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,19
3683,"default","F","list1","list1-R","Lisa",0.78,13618,23,"D","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,20
3683,"default","M","list1","list1-R","William",0.86,9934,24,"D","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,21
3683,"default","F","list1","list1-R","Haley",0.18,12182,25,"D","southern","S","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,22
3683,"default","M","list1","list1-R","Patrick",1,8137,26,"R","Republican","R","Party","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,23
3683,"default","M","list1","list1-R","David",0.16,10891,27,"R","non-southern","N","C","R",NA,"default","Assumptions about political affiliation based on age and location","Yes",28,"Yes",NA,2,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"SD","Midwestern",NA,24
3684,"default","M","list1","list1-R","William",0.13,18980,4,"D","non-southern","N","C","R",NA,"default","I think demographics can tell a lot about how a person may lean, but it doesn't give you the full picture.","No",23,"Yes","N/A",2,"Female",0,"N/A",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"MT","N/A",NA,1
3684,"default","F","list1","list1-R","Rebecca",0.71,10435,5,"D","non-southern","N","Empty","R",NA,"default","I think demographics can tell a lot about how a person may lean, but it doesn't give you the full picture.","No",23,"Yes","N/A",2,"Female",0,"N/A",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"MT","N/A",NA,2
3684,"default","F","list1","list1-R","Sarah",0.8,7273,6,"R","southern","S","C","R",NA,"default","I think demographics can tell a lot about how a person may lean, but it doesn't give you the full picture.","No",23,"Yes","N/A",2,"Female",0,"N/A",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"MT","N/A",NA,3
3684,"default","M","list1","list1-R","Joseph",0.8,5991,7,"R","southern","S","C","R",NA,"default","I think demographics can tell a lot about how a person may lean, but it doesn't give you the full picture.","No",23,"Yes","N/A",2,"Female",0,"N/A",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"MT","N/A",NA,4
3684,"default","F","list1","list1-R","Elizabeth",0.9,7931,8,"D","non-southern","N","C","R",NA,"default","I think demographics can tell a lot about how a person may lean, but it doesn't give you the full picture.","No",23,"Yes","N/A",2,"Female",0,"N/A",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"MT","N/A",NA,5
3684,"default","F","list1","list1-R","Amanda",1,10462,9,"D","Democrat","D","Party","R",NA,"default","I think demographics can tell a lot about how a person may lean, but it doesn't give you the full picture.","No",23,"Yes","N/A",2,"Female",0,"N/A",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"MT","N/A",NA,6
